id,created_at,updated_at,timestamp,sensor_id,sensor_value,isanalyzed,count,time_since_boot,status_bin
4676161,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:21:14.60709+00,45571,0,t,11962,-511270043,1111110100111111
4676168,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:21:21.685282+00,45572,1,t,11963,-511262965,1111110110111111
4676171,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:21:24.514248+00,45574,1,t,11964,-511260136,1111111110111111
4676181,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:21:26.116665+00,45571,1,t,11965,-511258533,1111111111111111
4676215,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:21:54.208513+00,45599,0,t,3617,-1804538256,1111111111100111
4676228,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:22:03.442779+00,45600,1,t,3618,-1804529022,1111111111110111
4676230,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:22:04.517921+00,45599,1,t,3619,-1804527947,1111111111111111
4676286,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:22:28.482219+00,45574,0,t,11966,-511196168,1111110111111111
4676331,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:22:32.82857+00,45573,0,t,11967,-511191821,1111110011111111
4676336,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:22:39.369123+00,45574,1,t,11968,-511185281,1111111011111111
4676345,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:22:43.825697+00,45573,1,t,11969,-511180824,1111111111111111
4676690,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:27:42.846301+00,45567,0,t,11970,-510881804,1111111111111011
4676691,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:27:47.209833+00,45568,0,t,11971,-510877441,1111111111110011
4676693,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:27:48.15074+00,45567,1,t,11972,-510876500,1111111111110111
4676694,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:27:52.498105+00,45568,1,t,11973,-510872153,1111111111111111
4676710,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:28:26.017908+00,45601,0,t,3620,-1804146448,1111111111011111
4676717,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:28:36.320403+00,45601,1,t,3621,-1804136145,1111111111111111
4677955,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:42:30.701589+00,45571,0,t,11974,-509993952,1111111110111111
4677956,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:42:32.690471+00,45573,0,t,11975,-509991963,1111111010111111
4677957,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:42:35.036887+00,45572,0,t,11976,-509989616,1111111000111111
4677958,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:42:36.165968+00,45571,1,t,11977,-509988487,1111111001111111
4677959,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:42:36.998888+00,45574,0,t,11978,-509987654,1111110001111111
4677985,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:42:46.427264+00,45572,1,t,11979,-509978226,1111110011111111
4678045,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:43:15.078591+00,45597,0,t,3622,-1803257389,1111111111111101
4678055,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:43:25.212714+00,45597,1,t,3623,-1803247254,1111111111111111
4678057,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:43:27.671649+00,45573,1,t,11980,-509936982,1111110111111111
4678098,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:43:32.185228+00,45574,1,t,11981,-509932468,1111111111111111
4678130,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:43:59.887386+00,45597,0,t,3624,-1803212580,1111111111111101
4678141,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:44:10.040616+00,45597,1,t,3625,-1803202427,1111111111111111
4678182,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:44:51.556205+00,11-0,0,t,3626,-1803160911,1111111111111110
4678234,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:45:02.015663+00,11-0,1,t,3627,-1803150452,1111111111111111
4678268,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:45:26.671881+00,45568,0,t,11982,-509817982,1111111111110111
4678279,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:45:32.210493+00,45567,0,t,11984,-509812443,1111111111111011
4678280,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:45:32.210493+00,45568,1,t,11984,-509812443,1111111111111011
4678281,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:45:31.057292+00,45568,0,t,11983,-509813596,1111111111110011
4678298,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:45:41.899234+00,45567,1,t,11985,-509802754,1111111111111111
4678299,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:45:41.899234+00,45568,1,t,11985,-509802754,1111111111111111
4678378,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:46:32.319221+00,11-0,0,t,3628,-1803060148,1111111111111110
4678464,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:47:30.650546+00,11-0,1,t,3629,-1803001817,1111111111111111
4678465,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:47:55.305947+00,45568,0,t,11986,-509669348,1111111111110111
4678469,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:47:59.701346+00,45567,0,t,11987,-509664953,1111111111110011
4678471,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:48:00.740394+00,45568,1,t,11988,-509663913,1111111111111011
4678475,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:48:09.810751+00,11-0,0,t,3630,-1802962657,1111111111111110
4678476,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:48:10.840546+00,45567,1,t,11989,-509653813,1111111111111111
4678492,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:48:47.815902+00,11-0,1,t,3631,-1802924652,1111111111111111
4678541,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:49:09.840674+00,45574,0,t,11990,-509594813,1111110111111111
4678542,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:49:14.197037+00,45573,0,t,11991,-509590457,1111110011111111
4678543,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:49:15.251162+00,45574,1,t,11992,-509589403,1111111011111111
4678544,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:49:25.302102+00,45573,1,t,11993,-509579352,1111111111111111
4678621,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:50:42.688892+00,45598,0,t,3632,-1802809779,1111111111111011
4678633,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:51:00.557884+00,45598,1,t,3633,-1802791910,1111111111111111
4678671,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:51:24.95414+00,45572,0,t,11994,-509459700,1111111101111111
4678678,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:51:29.293506+00,45571,0,t,11995,-509455361,1111111100111111
4678689,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:51:36.470702+00,45572,1,t,11996,-509448184,1111111110111111
4678714,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:51:40.919153+00,45571,1,t,11997,-509443735,1111111111111111
4678755,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:51:46.586947+00,45600,0,t,3634,-1802745881,1111111111101111
4679313,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:57:12.098147+00,45575,0,t,11998,-509112557,1111101111111111
4679326,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:57:16.500523+00,45576,0,t,11999,-509108155,1111001111111111
4679329,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:57:17.44747+00,45575,1,t,12000,-509107208,1111011111111111
4679336,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:57:21.803881+00,45576,1,t,12001,-509102851,1111111111111111
4679340,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:57:50.666525+00,45599,0,t,3635,-1802381802,1111111111100111
4679355,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 00:58:00.947885+00,45599,1,t,3636,-1802371521,1111111111101111
4679842,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:02:53.383217+00,45569,0,t,12002,-508771273,1111111111101111
4679848,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:02:58.778671+00,45569,1,t,12004,-508765877,1111111111011111
4679849,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:02:58.778671+00,45570,0,t,12004,-508765877,1111111111011111
4679850,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:02:57.718572+00,45569,0,t,12003,-508766938,1111111111001111
4679875,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:03:08.464407+00,45569,1,t,12005,-508756192,1111111111111111
4679876,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:03:08.464407+00,45570,1,t,12005,-508756192,1111111111111111
4679925,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:03:41.142512+00,45601,0,t,3637,-1802031327,1111111111001111
4679972,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:03:51.405919+00,45600,1,t,3639,-1802021063,1111111111111111
4679973,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:03:51.405919+00,45601,1,t,3639,-1802021063,1111111111111111
4679974,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:03:51.295743+00,45601,0,t,3638,-1802021173,1111111111011111
4680046,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:04:17.919983+00,45570,0,t,12006,-508686736,1111111111011111
4680059,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:04:22.260397+00,45569,0,t,12007,-508682396,1111111111001111
4680087,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:04:28.759758+00,45570,1,t,12008,-508675896,1111111111101111
4680137,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:04:33.252368+00,45569,1,t,12009,-508671404,1111111111111111
4680422,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:07:42.01763+00,10-0,0,t,12010,-508482639,1111111111111110
4680430,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:07:46.368974+00,45566,0,t,12011,-508478288,1111111111111100
4680431,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:07:47.317923+00,10-0,1,t,12012,-508477339,1111111111111101
4680432,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:07:51.655281+00,45566,1,t,12013,-508473002,1111111111111111
4680437,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:08:24.442372+00,45599,0,t,3640,-1801748027,1111111111110111
4680438,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:08:24.442372+00,45601,1,t,3640,-1801748027,1111111111110111
4680448,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:08:34.6846+00,45599,1,t,3641,-1801737785,1111111111111111
4680575,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:13:03.326687+00,45598,0,t,3642,-1801469143,1111111111111011
4680580,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:13:34.703203+00,45598,1,t,3643,-1801437767,1111111111111111
4680597,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:13:58.323739+00,45574,0,t,12014,-508106334,1111110111111111
4680598,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:14:02.719243+00,45573,0,t,12015,-508101939,1111110011111111
4680600,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:14:03.803349+00,45574,1,t,12016,-508100854,1111111011111111
4680601,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:14:03.908256+00,11-0,0,t,3644,-1801408562,1111111111111110
4680604,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:14:13.774292+00,45573,1,t,12017,-508090883,1111111111111111
4680613,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:14:59.765276+00,11-0,1,t,3645,-1801352705,1111111111111111
4680625,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:15:24.508211+00,45568,0,t,12018,-508020150,1111111111110111
4680626,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:15:28.929695+00,45567,0,t,12019,-508015728,1111111111110011
4680627,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:15:30.034795+00,45568,1,t,12020,-508014623,1111111111111011
4680628,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:15:39.891686+00,45567,1,t,12021,-508004766,1111111111111111
4680652,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:16:07.922559+00,45598,0,t,3646,-1801284548,1111111111111011
4680663,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:16:27.898034+00,45598,1,t,3647,-1801264573,1111111111111111
4680668,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:16:52.377315+00,45572,0,t,12022,-507932281,1111111101111111
4680670,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:16:52.868593+00,11-0,0,t,3648,-1801239602,1111111111111110
4680673,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:16:56.719636+00,45571,0,t,12023,-507927939,1111111100111111
4680674,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:16:57.930844+00,45572,1,t,12024,-507926727,1111111110111111
4680678,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:17:08.047018+00,45571,1,t,12025,-507916611,1111111111111111
4680695,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:17:49.449144+00,11-0,1,t,3649,-1801183021,1111111111111111
4680708,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:18:14.030248+00,45568,0,t,12026,-507850628,1111111111110111
4680709,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:18:18.387519+00,45567,0,t,12027,-507846271,1111111111110011
4680711,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:18:19.384551+00,45568,1,t,12028,-507845274,1111111111111011
4680720,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:18:29.163316+00,45567,1,t,12029,-507835495,1111111111111111
4680849,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:23:33.191196+00,45569,0,t,12030,-507531468,1111111111101111
4680854,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:23:37.534528+00,45570,0,t,12031,-507527125,1111111111001111
4680857,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:23:38.46653+00,45569,1,t,12032,-507526193,1111111111011111
4680859,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:23:42.805947+00,45570,1,t,12033,-507521853,1111111111111111
4680868,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:24:15.384827+00,45601,0,t,3650,-1800797086,1111111111011111
4680872,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:24:25.45697+00,45601,1,t,3651,-1800787014,1111111111111111
4680994,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:26:22.783473+00,11-0,0,t,3652,-1800669688,1111111111111110
4681029,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:26:31.077817+00,45598,0,t,3653,-1800661394,1111111111111010
4681106,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:26:36.718429+00,11-0,1,t,3654,-1800655753,1111111111111011
4681149,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:26:50.93372+00,45600,0,t,3655,-1800641538,1111111111101011
4681172,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:27:06.960441+00,45567,0,t,12036,-507317699,1111111111111011
4681184,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:27:05.674116+00,45568,0,t,12035,-507318986,1111111111110011
4681197,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:27:01.316767+00,45567,1,t,12034,-507323343,1111111111110111
4681212,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:27:07.076588+00,45567,0,t,12037,-507317583,1111111111110011
4681226,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:27:11.979495+00,45568,1,t,12038,-507312680,1111111111111011
4681253,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:27:25.072831+00,45598,1,t,3656,-1800607399,1111111111101111
4681271,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:27:55.795401+00,45567,1,t,12042,-507268864,1111111111101111
4681272,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:27:55.795401+00,45569,0,t,12042,-507268864,1111111111101111
4681284,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:27:50.311989+00,45569,1,t,12040,-507274348,1111111111011111
4681285,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:27:50.311989+00,45570,0,t,12040,-507274348,1111111111011111
4681286,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:27:54.688315+00,45569,0,t,12041,-507269972,1111111111001111
4681292,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:28:05.423067+00,45569,1,t,12043,-507259237,1111111111111111
4681293,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:28:05.423067+00,45570,1,t,12043,-507259237,1111111111111111
4681371,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:28:14.719598+00,45600,1,t,3657,-1800557752,1111111111111111
4681380,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:28:39.859581+00,45573,1,t,12044,-507224800,1111110111111111
4681376,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:28:49.59149+00,45598,0,t,3658,-1800522880,1111111111111011
4681381,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:28:39.859581+00,45574,0,t,12044,-507224800,1111110111111111
4681390,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:28:44.253916+00,45573,0,t,12045,-507220406,1111110011111111
4681375,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:28:45.233921+00,45573,0,t,12046,-507219426,1111111011111111
4681393,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:28:55.263044+00,45573,1,t,12047,-507209397,1111111111111111
4681394,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:28:55.263044+00,45574,1,t,12047,-507209397,1111111111111111
4681432,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:06.990932+00,45598,1,t,3659,-1800505481,1111111111111111
4681458,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:31.423325+00,45572,0,t,12048,-507173237,1111111101111111
4681461,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:35.551493+00,45572,1,t,12049,-507169109,1111111111111111
4681462,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:35.594472+00,45572,0,t,12050,-507169093,1111111101111111
4681463,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:35.769641+00,45571,0,t,12051,-507168890,1111111100111111
4681464,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-15 01:29:37.006926+00,45572,1,t,12052,-507167653,1111111110111111
